rating,title,text,location,num_contributions,date,praia
4,Muito desfrutável.,"Praia quase urbana, acolhedora e ideal para passeios tranquilos, embora apta para outras atividades. Servida por muitos barzinhos próximos.","Chapecó, SC",2,27 de fevereiro de 2018,praia_cabeçudas
5,Familiar,"Águas tranquilas, própria para crianças. Tem ótimos chuveiros na praia e banheiros químicos. Vários quiosques na praia.Trabalhadores da prefeitura fazem a limpeza da praia diariamente, pela manhã e, esporadicamente à tarde, quando aparecem sujeiras vindas do mar.","Florianópolis, SC",364,12 de fevereiro de 2018,praia_cabeçudas
4,Uma praia charmosa,Uma praia charmosa em Itajaí com um orla pequena. Possui quiosques e duchas em toda a sua extensão. Um praia pra ir com a família.,"Itapeva, SP",216,11 de fevereiro de 2018,praia_cabeçudas
5,Melhor Praia,"Praia ótima, super tranquila e muito limpa e tem lugar para fazer esportes, exercícios e para comer.","Blumenau, SC",60,5 de fevereiro de 2018,praia_cabeçudas
5,"Ohhh..... verdadeiramente lugar seguro, limpo, organizado...","Onde as pessoas são calmas e ainda te olham e cumprimentam ao encontrar-te na rua.... Praia pequena com umas pedras ao meio, que tem seu encanto.... Ciclovia e espaço para ginástica e alongamento durante o percurso. Bancos por toda a orla para apreciação da beleza do Mar. Lugar de Sossego.....","Foz do Iguaçu, PR",39,4 de fevereiro de 2018,praia_cabeçudas
3,PRAIA PARA QUE QUER SOSSEGO,"Cabeçudas é um Praia pequena, onde você se sente em uma Praia Privada. Fica entre Itajaí e a Praia Brava, com uma pequena população e um Iate Clube onde você pode desfrutar um bom almoço. Mas não pense em circular de carro em Cabeçudas, as ruas são estreitas e faltam vagas públicas/privadas  para você parar. Logo é uma praia para você curtir o mar e a orla a pé com sua família.","Curitiba, PR",30,2 de fevereiro de 2018,praia_cabeçudas
5,Praia linda e tranquila,"Pouco movimentada, a praia é muito agradável. Faixa de areia suficiente pra dar uma relaxada e curtir o dia.",,168,2 de fevereiro de 2018,praia_cabeçudas
4,Praia familiar e calma,"A praia de Cabeçudas está localizada em um bairro tradicional de famílias de veraneio. Belas casas compõem o bairro que tem pouquíssimos prédios, e poucos restaurantes. Nas praias, quase não há vendedores ambulantes, porém há opções de lanches na rua da orla, onde os vendedores se dividem oferendo diversos petiscos e bebidas. A limpeza da praia é de dar inveja a muitas praias brasileiras. No geral, para quem busca sossego e descanso, este lugar compensa muito. Para complementar a beleza da praia, existe uma orla imensa que une o porto da cidade até a praia de Cabeçudas, ótima para corridas, ciclismo ou caminhadas beira-mar.","Goiânia, GO",486,2 de fevereiro de 2018,praia_cabeçudas
4,Praia Familia,"praia mto boa para ir com familia. Areia limpa, preço da alimentação na média e poucas ondas, ótima para crianças. Unico detalhe negativo é a água que contém mto residuos provenientes do rio Itajai-açu, bastante pedaços de madeira chegam com as ondas, do restante mto bom","Pato Branco, PR",2,30 de janeiro de 2018,praia_cabeçudas
4,Lugar tranquilo,"não achei a água tao calma. dependendo tem que tomar cuidado com crianças. Mas o local é ótimo, praia limpa. Local seguro Muito bom","Volta Redonda, RJ",176,29 de janeiro de 2018,praia_cabeçudas
4,"Local bonito, tranquilo e com clima familiar.","Praia limpa, sem grandes apresentações  mas ótima para quem busca relaxar e tomar um ótimo banho de mar. Água  morna e calma. Apesar dos preços, a localidade oferece bares para lanches de Boa qualidade.",,34,28 de janeiro de 2018,praia_cabeçudas
4,Uma praia aconchegante e familiar.,"Praia aconchegante e familiar em Itajaí-SC. Apesar de sua pequena extensão a praia é bastante atraente, principalmente para quem tem crianças e gosta de praticar esportes à beira mar. Possui também bons bares e restaurantes.","Niterói, RJ",181,28 de janeiro de 2018,praia_cabeçudas
4,Linda praia.,A praia de Cabeçudas é um lugar com águas calmas e com visual muito bonito. Boa opção para passar o dia com a família.,"Itajaí, SC",52,24 de janeiro de 2018,praia_cabeçudas
4,Bela vista,"É uma praia bonita de se ver mas confesso que não me atraiu para banho. Acredito que pelo fato da cor da água está muito parecida com a cor da água do rio, devido à mistura.","Brasília, DF",201,22 de janeiro de 2018,praia_cabeçudas
5,Maravilhosa!!,"Pizza artesanal, feita pelo próprio dono, atendida pela esposa, feita na hora, ingredientes de qualidade e abundantes. A melhor que já comemos!","Passo Fundo, RS",10,21 de janeiro de 2018,praia_cabeçudas
4,Lindo,"Praia tranquila, ótima para crianças? Não oferece uma boa gastronomia, mas bem barato, comida de praia! Boa opção para quem está em BC.","Santa Cruz do Sul, RS",80,21 de janeiro de 2018,praia_cabeçudas
5,Bucólico,"Praia bucólica, linda , com mar relativamente calmo. Lugar gostoso e com estrutura boa. Tem restaurante e quiosque que serve na praia. Praia limpa.",,9,9 de janeiro de 2018,praia_cabeçudas
4,Verão 2018,Praia limpa e tranquila. Muito frequentada por famílias. Alta temporada a qualidade de atendimento cai.,"São Paulo, SP",364,8 de janeiro de 2018,praia_cabeçudas
5,Excelente,"Melhor praia que visitei, pessoas educadas preço justo tanto na comida quanto nas barracas. Se vc for de Uber tem que ter paciência para esperar.","Belo Horizonte, MG",24,8 de janeiro de 2018,praia_cabeçudas
3,Aconchegante.,"Algumas pessoas tem uma péssima educação; ficam em um grupo grande parados onde é a passagem etc.... A praia é boa, é bem família.",,2,6 de janeiro de 2018,praia_cabeçudas
5,Linda,"Linda praia, é pequena, mas muito legal, suas casas e restaurantes na beira mar. Fui numa ressaca do mar então não deu pra aproveitar.","Pouso Alegre, MG",1,2 de janeiro de 2018,praia_cabeçudas
5,Praia linda!,"Linda praia, lugar tranquilo, comida boa e ótimo preço de alimentação. Não cobram cadeiras e guarda sol na praia. Os carros podem ficar nas ruas paralelas, sem flanelinhas ou riscos de assaltos. Ondas fortes, pedras grandes, mas com salva vidas sempre próximo. Lindo local!","São Paulo, SP",37,31 de dezembro de 2017,praia_cabeçudas
5,Superou as expectativas,"Praia linda, com muitas ondas fortes bem do meu gosto. Praia limpa, gostosa de ficar, tem uma orla linda pra passeios tanto de dia quanto a noite. Bastante tranquila pelo menos na semana do Natal.Tem bastante restaurantes bons na orla. Superou as minhas expectativas. Recomendo.","Ivaiporã, PR",183,29 de dezembro de 2017,praia_cabeçudas
3,PRAIA E SOL,"Domingo de sol, praia cheia, lugar bonito bons bares, achei meio muvucado tinha um pessoal mal educado, jogando bola e jogando areia em todo mundo.","Balneário Camboriú, SC",82,26 de dezembro de 2017,praia_cabeçudas
4,linda,"agitada porem mar bem bravo, para criancas nao aconselho, bastante familia porem apenas apreciando, a maioria dos frequentadores sao surfistas","São Paulo, SP",34,24 de dezembro de 2017,praia_cabeçudas
5,Toda a beleza de uma praia em uma pequena enseada.,"Praia em enseada naturalmente tem sua beleza, não me banhei nesta praia e não posso falar sobre a qualidade da água, mas, passeei por sua orla é um local muito aprazível a paisagem é muito bela. Acho que vale a pena uma temporada neste local.","Passo Fundo, RS",125,22 de dezembro de 2017,praia_cabeçudas
4,Praia bem tranquila,"Praia mais calma que a praia Brava e com mais sombras de árvores, porém mais urbanizada. Ambiente super tranquilo e familiar. Os chuveirinhos perto do calçadão são super úteis!","Niterói, RJ",29,21 de dezembro de 2017,praia_cabeçudas
5,Praia linda,"Ótimo lugar para se estar com os amigos. Mar agradável, amplo espaço na areia, gente bonita, fácil de chegar.","Curitiba, PR",97,15 de dezembro de 2017,praia_cabeçudas
4,Mar aberto,Praia de mar aberto bem tranquila. Estamos hospedados bem em frente a ela Bastando apenas atravessar a rua. Acredito que leva esse nome por conta das pedras gigantes que tem por lá.,,342,7 de dezembro de 2017,praia_cabeçudas
3,Praia aconchegante,Apraia brava em Itajaí é bem aconchegante. Ideal pra quem quer aproveitar a sombra das árvores. Geralmente praia é frequentada por famílias com crianças,,22,29 de novembro de 2017,praia_cabeçudas
3,Praia boa,"Praia boa. Pegamos um mar um pouco agitado. Vazia, com privacidade. Bom para crianças brincarem na areia. A parte final da praia achei um pouco suja.","Belo Horizonte, MG",39,24 de novembro de 2017,praia_cabeçudas
5,Delícia!!,"Praia deliciosa, com bons restaurantes e bom atendimento, com preços médios!!! Vale a pena conhecer...","Passos, MG",66,18 de novembro de 2017,praia_cabeçudas
5,Tranquilidade,"Viajei com minha esposa para Itajaí na semana do feriado de novembro e visitamos a praia das cabeçudas porque nosso hotel (Marambaia) era de frente com a praia . Fomos num dia da semana então estava bem tranquila. Existem quiosques beira mar onde o pessoal serve comidas e bebidas, a praia é muito limpa e a água gelada. Um detalhe curioso é que venta bastante, então para aqueles que tem crianças levem camisetas, e até para os adultos que ficarem embaixo do guarda-sol lendo um livro como eu. Por ser uma praia badalada aos finais de semana, tente chegar um pouquinho mais cedo para achar lugar para estacionar, tirando isso com certeza vale muito a pena conhecer.","Sorocaba, SP",19,17 de novembro de 2017,praia_cabeçudas
5,Praia familiar,Praia tranquila e boa para familia. Tem restaurantes na orla da praia onde é possível se alimentar e utilizar os banheiros. Areia boa para as crianças brincarem.,,18,12 de novembro de 2017,praia_cabeçudas
5,Eu hoje moro nesse cantinho lindo e abençoado de novo!,"À praia no verão lota, mas fora da temporada é uma delicia, na alta fugimos para a praia Brava que é sensacional com varios bares e gente bonita!!","Bombinhas, SC",79,8 de novembro de 2017,praia_cabeçudas
5,Linda,"Linda praia, excelente local para passar o dia à beira-mar com a família pois conta com ótima estrutura de bares e restaurantes. Vale a oena conferir.","Lages, SC",92,8 de novembro de 2017,praia_cabeçudas
4,Passeio de domingo,"Ótimo lugar para passar com a família e amigos, tomar um banho de Sol e curtir uma Praia. Ótimos restaurantes e uma linda vista","Itajaí, SC",45,7 de novembro de 2017,praia_cabeçudas
4,Passeio,"Apesar de curta a praia é linda e bem movimentada. Adoramos o calçadão com ciclovia. Praia frequentada por moradores de Itajai-SC. O pessoal costuma levar o que comer e beber, o que ocasiona um acumulo de lixo. Mas o pessoal da limpeza passa cedo recolhendo.","Mafra, SC",35,7 de novembro de 2017,praia_cabeçudas
5,Maravilhosa,"Praia super limpa, areia grossa, mar calmo para banhistas, restaurantes e quiosques  na rua da praia, amei","São Bernardo do Campo, SP",39,2 de novembro de 2017,praia_cabeçudas
4,praia ideal para a familia,"Uma praia com sombra na areia,lugar ideal para levar as crianças,as sombras das amendoeiras estão presentes em toda a extensão da praia,estacionamento bem  na frente da areia,restaurantes e banheiros próximos,também a chuveiros na praia e o mar é quase sempre calmo e limpo.",,36,9 de outubro de 2017,praia_cabeçudas
3,Bonita e limpa,"Bela praia... Muito limpa, mas a região venta muito no mes de outubro, nao possui infraestrutura de chuveiros e nem quiosques como Balneário, mas isso a torna especial pois fica um pouco maos tranquila...",,6,7 de outubro de 2017,praia_cabeçudas
5,Pequeno e belo refúgio,"É uma praia encantadora, uma delícia para curtir o mar, a areia ou até mesmo uma caminhada pela calçada.","Itajaí, SC",6,3 de outubro de 2017,praia_cabeçudas
5,Praia calma e muito familia,Bairro lindo e calmo ao lado da Praia Brava. Perfeito para famílias e amigos aproveitarem o dia. Recomendo almoço no Iate Clube dr Cabeçudas.,"Rio de Janeiro, RJ",19,23 de setembro de 2017,praia_cabeçudas
4,Passeio Agradável,"Para quem está em Balneário Camboriú e quer fugir um pouco do barulho e do streess da cidade grande, recomendo dar uma volta de carro saindo na direção norte pela Avenida Atlântica, no final dela pega a Estrada da Rainha, passando em várias praias menores ( Buraco, Amores, Brava e Cabeçudas). No final do passeio, já quase à noite passamos em Cabeçudas, uma praia simpática, pequena, com águas calmas, já no município de Itajaí.","Castro, PR",1,18 de setembro de 2017,praia_cabeçudas
4,Águas calmas e tranquilas,"Praia de aguas calmas e tranquilas. Faixa de areia estreita. Com uma extensão de pouco menos de 1km, possui calçadão em toda sua extensão e alguns chuveiros de água doce. Localizada em um bairro nobre da cidade de Itajaí. Boa para prática de corridas ou caminhadas pois o calçadão se une a uma ciclovia, com espaço para ciclistas e pedestres, que vai até o centro da cidade, por uma bela paisagem costeira.","Itajaí, SC",42,15 de setembro de 2017,praia_cabeçudas
5,Praia Charmosa,"Uma das praias mais charmosas de SC. Um lugar bonito, tranquilo,(tirando os dias de alta temporada). Restaurantes próximos porém temos certa dificuldade em encontrarmos estacionamento. Local maravilhoso para uma boa caminhada ao fim de tarde.","Timbó, SC",105,25 de agosto de 2017,praia_cabeçudas
5,Maravilha,"Praia pequena, porém muito charmosa. Lugar agradável e pitoresco. Vale a pena uma caminhada pela praia e pelo bairro!","Camboriú, SC",739,22 de agosto de 2017,praia_cabeçudas
5,Muito bom !,"Praia tranquila , conta com lugares para comer próximo a praia , mar um pouco revolto em certos dias , não muito recomendado para crianças pequenas .","Brusque, SC",136,10 de agosto de 2017,praia_cabeçudas
